timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
470,1.0,-2.15,-1.8337666,0.0146,43.0,49.618603,0.0,8.0,5334.0,929.0,1.0,248.38446,90.0,9,10,<unknown>,<unknown>,34,5,38,5
471,1.0,-2.15,-1.6068954,0.019,43.0,39.12558,0.0,22.0,4206.0,929.0,1.0,221.61366,90.0,60,10,<unknown>,<unknown>,26,5,28,5
472,1.0,-2.15,-1.7448102,0.0163,43.0,41.190697,0.0,13.0,4428.0,928.0,1.0,237.8876,10.0,39,10,<unknown>,<unknown>,29,5,26,5
473,1.0,-2.15,-1.6764764,0.0186,43.0,34.725582,0.0,20.0,3733.0,931.0,1.0,229.8242,50.0,63,10,<unknown>,<unknown>,24,5,28,5
474,-0.39,-2.15,-1.359295,0.0278,43.0,25.293024,0.0,70.0,2719.0,930.0,1.0,192.3968,70.0,79,10,<unknown>,<unknown>,18,5,22,5
475,-0.07500006,-2.15,-1.5726113,0.0215,43.0,29.274418,0.0,30.0,3147.0,931.0,1.0,217.56813,90.0,77,10,<unknown>,<unknown>,18,5,18,5
476,-0.22999999,-2.15,-1.4718587,0.0246,43.0,26.427906,0.0,39.0,2841.0,929.0,1.0,205.67934,50.0,78,10,<unknown>,<unknown>,18,5,16,5
477,-0.38500002,-2.15,-1.3690435,0.0277,43.0,24.186047,0.0,74.0,2600.0,931.0,1.0,193.54713,50.0,81,10,<unknown>,<unknown>,16,5,20,5
478,-0.43000004,-1.85,-1.3851582,0.0286,37.0,27.805405,0.0,59.0,2572.0,803.0,1.0,195.44867,10.0,81,10,<unknown>,<unknown>,16,5,13,5
479,-0.495,-1.85,-1.4135115,0.0299,37.0,30.054054,0.0,136.0,2780.0,803.0,1.0,198.79436,10.0,78,10,<unknown>,<unknown>,18,5,12,4
480,-0.505,-1.75,-1.42373,0.0301,35.0,33.565716,0.0,109.0,2937.0,764.0,1.0,200.00014,30.0,78,10,<unknown>,<unknown>,18,5,18,4
481,-0.52000004,-1.75,-1.4541899,0.0304,35.0,33.85143,0.0,56.0,2962.0,763.0,1.0,203.5944,30.0,79,10,<unknown>,<unknown>,18,5,14,4
482,-0.52000004,-1.75,-1.4744112,0.0304,35.0,33.36,0.0,74.0,2919.0,763.0,1.0,205.98053,10.0,78,10,<unknown>,<unknown>,19,5,11,4
483,-0.51500005,-1.75,-1.4555864,0.0303,35.0,36.754284,0.0,57.0,3216.0,765.0,1.0,203.7592,30.0,78,10,<unknown>,<unknown>,19,5,18,4
484,-0.51500005,-1.75,-1.5036898,0.0303,35.0,39.42857,0.0,99.0,3450.0,764.0,1.0,209.4354,50.0,78,10,<unknown>,<unknown>,19,5,18,4
485,-0.505,-1.75,-1.4699961,0.0301,35.0,41.645714,0.0,59.0,3644.0,764.0,1.0,205.45953,70.0,76,10,<unknown>,<unknown>,21,5,14,4
486,-0.51000005,-1.75,-1.5031854,0.0302,35.0,41.028572,0.0,59.0,3590.0,765.0,1.0,209.37587,90.0,76,10,<unknown>,<unknown>,22,5,22,4
487,-0.34,-1.75,-1.5569192,0.0268,35.0,45.2,0.0,40.0,3955.0,765.0,1.0,215.71646,90.0,72,10,<unknown>,<unknown>,24,5,25,4
488,-0.505,-1.75,-1.5124304,0.0301,35.0,45.76,0.0,52.0,4004.0,766.0,1.0,210.4668,50.0,73,10,<unknown>,<unknown>,24,5,20,4
489,-0.51500005,-1.75,-1.5206988,0.0303,35.0,47.085712,0.0,77.0,4120.0,766.0,1.0,211.44246,50.0,73,10,<unknown>,<unknown>,25,5,28,4
490,-0.51000005,-1.75,-1.4885864,0.0302,35.0,47.26857,0.0,82.0,4136.0,766.0,1.0,207.6532,50.0,72,10,<unknown>,<unknown>,25,5,27,4
491,-0.51500005,-1.75,-1.5272808,0.0303,35.0,47.165714,0.0,61.0,4127.0,767.0,1.0,212.21913,50.0,71,10,<unknown>,<unknown>,27,5,21,4
492,-0.51000005,-1.75,-1.5145954,0.0302,35.0,36.73143,0.0,49.0,3214.0,766.0,1.0,210.72226,10.0,87,10,<unknown>,<unknown>,14,5,18,4
493,-0.52000004,-1.75,-1.5315441,0.0304,35.0,38.30857,0.0,103.0,3352.0,766.0,1.0,212.7222,50.0,81,10,<unknown>,<unknown>,11,5,17,4
494,-0.51000005,-1.75,-1.497491,0.0302,35.0,40.78857,0.0,75.0,3569.0,766.0,1.0,208.70393,30.0,75,10,<unknown>,<unknown>,21,5,19,4
495,-0.53000003,-1.75,-1.567813,0.0306,35.0,42.4,0.0,100.0,3710.0,767.0,1.0,217.00194,70.0,83,10,<unknown>,<unknown>,20,5,19,4
496,-0.52500004,-1.75,-1.5318717,0.0305,35.0,43.725716,0.0,115.0,3826.0,766.0,1.0,212.76086,30.0,76,10,<unknown>,<unknown>,16,5,19,4
497,-0.5,-1.75,-1.5501063,0.03,35.0,44.24,0.0,70.0,3871.0,766.0,1.0,214.91254,30.0,71,10,<unknown>,<unknown>,26,5,21,4
498,-0.51000005,-1.75,-1.5589724,0.0302,35.0,45.234287,0.0,56.0,3958.0,767.0,1.0,215.95874,30.0,77,10,<unknown>,<unknown>,28,5,23,4
499,-0.495,-1.75,-1.5472758,0.0299,35.0,46.811428,0.0,54.0,4096.0,766.0,1.0,214.57854,50.0,71,10,<unknown>,<unknown>,22,5,23,4
500,-0.51500005,-1.75,-1.5635576,0.0303,35.0,48.125713,0.0,144.0,4211.0,767.0,1.0,216.4998,10.0,66,10,<unknown>,<unknown>,30,5,31,4
501,-0.51000005,-1.75,-1.5215,0.0302,35.0,46.708572,0.0,66.0,4087.0,766.0,1.0,211.537,90.0,76,10,<unknown>,<unknown>,26,5,23,4
502,-0.52000004,-1.75,-1.5331101,0.0304,35.0,46.78857,0.0,139.0,4094.0,768.0,1.0,212.907,10.0,69,10,<unknown>,<unknown>,28,5,22,4
503,-0.52500004,-1.75,-1.5573977,0.0305,35.0,46.14857,0.0,135.0,4038.0,767.0,1.0,215.77293,50.0,67,10,<unknown>,<unknown>,27,5,31,4
504,-0.52500004,-1.75,-1.4963903,0.0305,35.0,46.33143,0.0,120.0,4054.0,769.0,1.0,208.57407,10.0,77,10,<unknown>,<unknown>,27,5,24,4
505,1.0,-2.3,-1.8959757,0.0154,46.0,65.14286,0.0,9.0,5700.0,768.0,1.0,255.72513,70.0,7,10,<unknown>,<unknown>,41,5,34,4
506,-0.38500002,-2.3,-1.4159526,0.0277,46.0,31.573914,0.0,133.0,3631.0,999.0,1.0,199.0824,70.0,72,10,<unknown>,<unknown>,24,5,29,5
507,-0.37500003,-2.3,-1.3827944,0.0275,46.0,29.47826,0.0,134.0,3390.0,999.0,1.0,195.16974,30.0,81,10,<unknown>,<unknown>,24,5,23,5
508,1.0,-2.3,-1.6461486,0.0129,46.0,30.426086,0.0,4.0,3499.0,1000.0,1.0,226.24553,10.0,2,10,<unknown>,<unknown>,22,5,22,5
509,-0.36500004,-2.3,-1.2441893,0.0273,46.0,19.173914,0.0,124.0,2205.0,1000.0,1.0,178.81433,50.0,84,10,<unknown>,<unknown>,14,5,15,5
510,-0.38500002,-2.3,-1.1023661,0.0277,46.0,19.217392,0.0,63.0,2210.0,999.0,1.0,162.0792,10.0,89,10,<unknown>,<unknown>,14,5,17,5
511,-0.38000003,-2.3,-1.2637402,0.0276,46.0,19.895653,0.0,142.0,2288.0,999.0,1.0,181.12134,50.0,89,10,<unknown>,<unknown>,12,5,11,5
512,-0.35500005,-2.3,-1.2833627,0.0271,46.0,21.295652,0.0,48.0,2449.0,999.0,1.0,183.4368,30.0,83,10,<unknown>,<unknown>,14,5,13,5
513,-0.38000003,-2.3,-1.3117101,0.0276,46.0,26.565218,0.0,108.0,3055.0,999.0,1.0,186.7818,70.0,89,10,<unknown>,<unknown>,14,5,17,5
514,-0.38000003,-2.3,-1.4036068,0.0276,46.0,29.313044,0.0,56.0,3371.0,999.0,1.0,197.6256,30.0,77,10,<unknown>,<unknown>,21,5,11,5
515,-0.38000003,-2.3,-1.4686916,0.0276,46.0,34.886955,0.0,83.0,4012.0,999.0,1.0,205.3056,30.0,77,10,<unknown>,<unknown>,23,5,24,5
516,1.0,-2.6000001,-1.958209,0.0146,52.0,56.078262,0.0,9.0,6449.0,999.0,1.0,263.06866,50.0,6,10,<unknown>,<unknown>,40,5,42,5
517,1.0,-2.6000001,-1.999176,0.0137,52.0,42.93846,0.0,7.0,5582.0,1122.0,1.0,267.90277,70.0,3,10,<unknown>,<unknown>,35,6,36,5
518,1.0,-2.6000001,-1.2310052,0.0122,52.0,14.969231,0.0,2.0,1946.0,1120.0,1.0,177.2586,10.0,0,10,<unknown>,<unknown>,12,6,12,5
519,1.0,-2.6000001,-1.7076949,0.0129,52.0,27.36923,0.0,4.0,3558.0,1120.0,1.0,233.508,10.0,2,10,<unknown>,<unknown>,22,6,23,5
520,1.0,-2.6000001,-1.5265973,0.0121,52.0,22.0,0.0,3.0,2860.0,1119.0,1.0,212.13847,10.0,1,10,<unknown>,<unknown>,18,6,18,5
521,1.0,-2.9,-1.7083017,0.015,58.0,41.446156,0.0,11.0,5388.0,1119.0,1.0,233.57959,50.0,29,10,<unknown>,<unknown>,26,6,18,5
522,1.0,-2.9,-1.5193299,0.0121,58.0,19.489655,0.0,3.0,2826.0,1241.0,1.0,211.28093,90.0,1,10,<unknown>,<unknown>,18,6,18,5
523,1.0,-2.9,-1.7039096,0.0127,58.0,24.834482,0.0,4.0,3601.0,1239.0,1.0,233.06134,90.0,1,10,<unknown>,<unknown>,23,6,22,5
524,1.0,-2.9,-1.6997571,0.0128,58.0,25.013794,0.0,4.0,3627.0,1241.0,1.0,232.57133,30.0,2,10,<unknown>,<unknown>,23,6,23,5
525,1.0,-2.9,-1.9526023,0.0133,58.0,35.17931,0.0,6.0,5101.0,1241.0,1.0,262.40707,50.0,3,10,<unknown>,<unknown>,32,6,32,5
526,1.0,-2.05,-1.8894769,0.0144,41.0,33.951725,0.0,9.0,4923.0,1240.0,1.0,254.95827,70.0,22,10,<unknown>,<unknown>,31,6,30,5
527,1.0,-2.05,-1.9012312,0.0137,41.0,48.117073,0.0,6.0,4932.0,894.0,1.0,256.34528,50.0,3,10,<unknown>,<unknown>,32,5,31,5
528,1.0,-2.05,-1.5135107,0.0125,41.0,26.94634,0.0,3.0,2762.0,894.0,1.0,210.59427,50.0,1,10,<unknown>,<unknown>,18,5,17,5
529,1.0,-2.05,-1.826317,0.0133,41.0,41.658535,0.0,5.0,4270.0,894.0,1.0,247.5054,90.0,3,10,<unknown>,<unknown>,27,5,26,5
530,1.0,-2.05,-1.2346147,0.0121,41.0,18.770731,0.0,2.0,1924.0,894.0,1.0,177.68454,10.0,1,10,<unknown>,<unknown>,13,5,12,5
531,-0.18000007,-3.45,-1.2460467,0.0236,69.0,10.716129,0.0,35.0,1661.0,1314.0,1.0,179.03351,10.0,88,10,<unknown>,<unknown>,12,6,11,5
532,1.0,-3.45,-1.6956655,0.0127,69.0,22.729033,0.0,4.0,3523.0,1315.0,1.0,232.08853,10.0,2,10,<unknown>,<unknown>,22,6,22,5
533,1.0,-3.45,-1.7110949,0.0128,69.0,23.548388,0.0,4.0,3650.0,1318.0,1.0,233.9092,90.0,3,10,<unknown>,<unknown>,22,6,23,5
534,1.0,-3.45,-1.7034367,0.0129,69.0,23.780645,0.0,4.0,3686.0,1315.0,1.0,233.00554,30.0,2,10,<unknown>,<unknown>,23,6,23,5
535,1.0,-3.45,-1.8372197,0.0133,69.0,28.71613,0.0,5.0,4451.0,1317.0,1.0,248.79193,50.0,3,10,<unknown>,<unknown>,28,6,27,5
536,1.0,-2.45,-1.9299916,0.0148,49.0,27.767742,0.0,9.0,4304.0,1317.0,1.0,259.739,50.0,24,10,<unknown>,<unknown>,28,6,30,5
537,1.0,-2.45,-1.9339281,0.0143,49.0,37.738777,0.0,8.0,4623.0,1056.0,1.0,260.20352,70.0,15,10,<unknown>,<unknown>,29,6,26,5
538,1.0,-2.45,-1.9560547,0.014,49.0,45.92653,0.0,7.0,5626.0,1056.0,1.0,262.81445,70.0,4,10,<unknown>,<unknown>,36,6,35,5
539,1.0,-2.45,-1.8811872,0.0151,49.0,43.314285,0.0,10.0,5306.0,1056.0,1.0,253.98009,90.0,18,10,<unknown>,<unknown>,34,6,36,5
540,1.0,-2.45,-1.8825774,0.0137,49.0,40.261223,0.0,6.0,4932.0,1058.0,1.0,254.14413,50.0,3,10,<unknown>,<unknown>,33,6,30,5
541,-0.30000004,-2.45,-1.3689626,0.026,49.0,24.832653,0.0,47.0,3042.0,1062.0,1.0,193.5376,50.0,78,10,<unknown>,<unknown>,20,6,17,5
542,1.0,-2.45,-1.8812095,0.0136,49.0,40.163265,0.0,6.0,4920.0,1062.0,1.0,253.98273,70.0,3,10,<unknown>,<unknown>,32,6,31,5
543,1.0,-2.15,-1.8885919,0.0149,43.0,38.9551,0.0,9.0,4772.0,1062.0,1.0,254.85384,10.0,17,10,<unknown>,<unknown>,32,6,31,5
544,1.0,-2.15,-1.910417,0.0139,43.0,44.893024,0.0,6.0,4826.0,936.0,1.0,257.4292,50.0,4,10,<unknown>,<unknown>,28,5,34,5
545,1.0,-2.15,-1.8577769,0.0151,43.0,42.96744,0.0,9.0,4619.0,936.0,1.0,251.21767,10.0,18,10,<unknown>,<unknown>,27,5,33,5
546,1.0,-2.15,-1.7849203,0.0164,43.0,41.367443,0.0,13.0,4447.0,936.0,1.0,242.6206,30.0,35,10,<unknown>,<unknown>,26,5,34,5
547,-0.030000042,-2.15,-1.6311644,0.0206,43.0,35.488373,0.0,27.0,3815.0,936.0,1.0,224.4774,10.0,71,10,<unknown>,<unknown>,23,5,27,5
548,-0.02000006,-2.15,-1.6892074,0.0204,43.0,37.386047,0.0,25.0,4019.0,936.0,1.0,231.32648,50.0,72,10,<unknown>,<unknown>,23,5,21,5
549,1.0,-2.15,-1.7877752,0.0178,43.0,40.427906,0.0,18.0,4346.0,936.0,1.0,242.95747,70.0,50,10,<unknown>,<unknown>,25,5,31,5
550,1.0,-2.15,-1.9076682,0.0156,43.0,47.274418,0.0,11.0,5082.0,936.0,1.0,257.10486,30.0,31,10,<unknown>,<unknown>,28,5,31,5
551,-0.275,-2.15,-1.5269939,0.0255,43.0,34.902325,0.0,42.0,3752.0,936.0,1.0,212.18527,10.0,79,10,<unknown>,<unknown>,21,5,20,5
552,1.0,-2.15,-1.7715249,0.0184,43.0,45.106976,0.0,20.0,4849.0,936.0,1.0,241.03993,70.0,48,10,<unknown>,<unknown>,28,5,32,5
553,1.0,-2.15,-1.7582791,0.018,43.0,47.134884,0.0,19.0,5067.0,936.0,1.0,239.47693,10.0,56,10,<unknown>,<unknown>,30,5,38,5
554,1.0,-2.15,-1.7957345,0.0175,43.0,44.43721,0.0,17.0,4777.0,936.0,1.0,243.89667,50.0,46,10,<unknown>,<unknown>,28,5,33,5
555,1.0,-2.15,-1.8435559,0.0161,43.0,43.2093,0.0,12.0,4645.0,936.0,1.0,249.5396,10.0,28,10,<unknown>,<unknown>,29,5,36,5
556,-0.0049999915,-2.15,-1.6177915,0.0201,43.0,35.227905,0.0,25.0,3787.0,936.0,1.0,222.8994,10.0,70,10,<unknown>,<unknown>,24,5,31,5
557,-0.40500006,-2.15,-1.4444581,0.0281,43.0,28.52093,0.0,66.0,3066.0,937.0,1.0,202.44606,30.0,84,10,<unknown>,<unknown>,19,5,17,5
558,-0.335,-2.15,-1.4171361,0.0267,43.0,28.065117,0.0,46.0,3017.0,936.0,1.0,199.22206,10.0,76,10,<unknown>,<unknown>,18,5,15,5
559,-0.40000007,-2.15,-1.4182706,0.028,43.0,32.260464,0.0,117.0,3468.0,937.0,1.0,199.35593,50.0,78,10,<unknown>,<unknown>,19,5,25,5
560,-0.40000007,-2.15,-1.4061685,0.028,43.0,30.362791,0.0,84.0,3264.0,936.0,1.0,197.92787,50.0,75,10,<unknown>,<unknown>,20,5,21,5
561,-0.46000007,-1.85,-1.4045045,0.0292,37.0,36.23784,0.0,71.0,3352.0,811.0,1.0,197.73154,10.0,74,10,<unknown>,<unknown>,22,5,25,4
562,-0.10500001,-1.5500001,-1.6470462,0.0221,31.0,50.425808,0.0,24.0,3908.0,680.0,1.0,226.35146,10.0,61,10,<unknown>,<unknown>,22,5,21,4
563,-0.055,-1.9,-1.6112578,0.0211,38.0,38.810528,0.0,24.0,3687.0,822.0,1.0,222.12842,90.0,64,10,<unknown>,<unknown>,24,5,24,4
564,-0.015000068,-1.9,-1.6720113,0.0203,38.0,39.11579,0.0,24.0,3716.0,826.0,1.0,229.29733,70.0,66,10,<unknown>,<unknown>,24,5,29,4
565,-0.0049999915,-1.9,-1.7087678,0.0201,38.0,38.747368,0.0,23.0,3681.0,827.0,1.0,233.6346,70.0,67,10,<unknown>,<unknown>,23,5,20,4
566,-0.22,-1.9,-1.5775006,0.0244,38.0,35.736843,0.0,36.0,3395.0,827.0,1.0,218.14507,10.0,74,10,<unknown>,<unknown>,22,5,19,4
567,-0.45,-1.9,-1.4962316,0.029,38.0,32.42105,0.0,90.0,3080.0,828.0,1.0,208.55533,10.0,77,10,<unknown>,<unknown>,20,5,23,4
568,-0.46500006,-1.9,-1.4936163,0.0293,38.0,33.157894,0.0,53.0,3150.0,827.0,1.0,208.24673,90.0,79,10,<unknown>,<unknown>,20,5,16,4
569,-0.45500007,-1.9,-1.518104,0.0291,38.0,33.705265,0.0,96.0,3202.0,827.0,1.0,211.13626,90.0,77,10,<unknown>,<unknown>,20,5,17,4
570,-0.05000001,-1.9,-1.7201706,0.021,38.0,42.43158,0.0,25.0,4031.0,827.0,1.0,234.98013,90.0,66,10,<unknown>,<unknown>,25,5,30,4
571,-0.48000002,-1.9,-1.4823966,0.0296,38.0,36.48421,0.0,54.0,3466.0,827.0,1.0,206.9228,10.0,80,10,<unknown>,<unknown>,21,5,20,4
572,-0.46000007,-1.9,-1.5478796,0.0292,38.0,36.66316,0.0,112.0,3483.0,827.0,1.0,214.6498,90.0,70,10,<unknown>,<unknown>,20,5,18,4
573,-0.445,-1.9,-1.4852396,0.0289,38.0,36.105263,0.0,82.0,3430.0,827.0,1.0,207.25827,90.0,78,10,<unknown>,<unknown>,22,5,26,4
574,-0.46000007,-1.9,-1.5120447,0.0292,38.0,37.57895,0.0,118.0,3570.0,828.0,1.0,210.42126,90.0,80,10,<unknown>,<unknown>,21,5,21,4
575,-0.48000002,-1.6,-1.5099751,0.0296,32.0,37.978947,0.0,91.0,3608.0,827.0,1.0,210.17706,70.0,70,10,<unknown>,<unknown>,22,5,18,4
576,-0.16000001,-1.8000001,-1.7307502,0.0232,36.0,58.464516,0.0,27.0,4531.0,680.0,1.0,236.22853,50.0,67,10,<unknown>,<unknown>,27,5,35,4
577,-0.485,-1.8000001,-1.4791372,0.0297,36.0,40.966667,0.0,54.0,3687.0,785.0,1.0,206.5382,90.0,77,10,<unknown>,<unknown>,24,5,24,4
578,-0.49,-1.8000001,-1.4990108,0.0298,36.0,42.455555,0.0,87.0,3821.0,785.0,1.0,208.88327,10.0,68,10,<unknown>,<unknown>,22,5,20,4
579,-0.49,-1.8000001,-1.5221599,0.0298,36.0,42.877777,0.0,119.0,3859.0,785.0,1.0,211.61487,50.0,74,10,<unknown>,<unknown>,24,5,29,4
580,-0.495,-1.8000001,-1.5501006,0.0299,36.0,42.7,0.0,154.0,3843.0,785.0,1.0,214.91187,90.0,77,10,<unknown>,<unknown>,24,5,26,4
581,-0.485,-1.8000001,-1.5024339,0.0297,36.0,41.788887,0.0,72.0,3761.0,785.0,1.0,209.2872,90.0,67,10,<unknown>,<unknown>,23,5,21,4
582,-0.45,-1.5500001,-1.6262039,0.029,31.0,51.316128,0.0,41.0,3977.0,680.0,1.0,223.89206,70.0,71,10,<unknown>,<unknown>,26,5,33,4
583,-0.625,-1.5500001,-1.5713717,0.0325,31.0,49.79355,0.0,90.0,3859.0,680.0,1.0,217.42186,70.0,76,10,<unknown>,<unknown>,24,5,27,4
584,-0.63000005,-1.5500001,-1.5734125,0.0326,31.0,48.051613,0.0,85.0,3724.0,681.0,1.0,217.66267,70.0,65,10,<unknown>,<unknown>,22,5,22,4
585,-0.625,-1.5500001,-1.5488921,0.0325,31.0,48.012905,0.0,144.0,3721.0,680.0,1.0,214.76927,70.0,72,10,<unknown>,<unknown>,23,5,29,4
586,-0.625,-1.5500001,-1.5089504,0.0325,31.0,46.56774,0.0,129.0,3609.0,680.0,1.0,210.05614,30.0,74,10,<unknown>,<unknown>,23,5,28,4
587,-0.10500001,-1.5500001,-1.7474808,0.0221,31.0,54.76129,0.0,24.0,4244.0,680.0,1.0,238.20273,70.0,50,10,<unknown>,<unknown>,25,5,27,4
588,-0.495,-1.9,-1.3971515,0.0299,38.0,33.51579,0.0,72.0,3184.0,827.0,1.0,196.86388,70.0,77,10,<unknown>,<unknown>,21,5,22,4
589,1.0,-1.9,-1.7661617,0.0181,38.0,43.242104,0.0,17.0,4108.0,827.0,1.0,240.40707,70.0,62,10,<unknown>,<unknown>,29,5,27,4
590,-0.45500007,-1.9,-1.4252565,0.0291,38.0,32.442104,0.0,55.0,3082.0,828.0,1.0,200.18027,30.0,74,10,<unknown>,<unknown>,21,5,16,4
591,-0.45,-1.9,-1.4484316,0.029,38.0,31.789474,0.0,63.0,3020.0,830.0,1.0,202.91493,90.0,77,10,<unknown>,<unknown>,18,5,19,4
592,1.0,-1.9,-1.6765574,0.0197,38.0,40.189472,0.0,22.0,3818.0,828.0,1.0,229.83377,30.0,70,10,<unknown>,<unknown>,25,5,28,4
593,-0.44,-1.9,-1.3873515,0.0288,38.0,30.978947,0.0,84.0,2943.0,828.0,1.0,195.70747,90.0,75,10,<unknown>,<unknown>,15,5,16,4
594,-0.45500007,-1.9,-1.4078101,0.0291,38.0,31.557896,0.0,64.0,2998.0,828.0,1.0,198.1216,90.0,77,10,<unknown>,<unknown>,15,5,16,4
595,-0.445,-1.9,-1.3935057,0.0289,38.0,32.031578,0.0,57.0,3043.0,828.0,1.0,196.43367,90.0,78,10,<unknown>,<unknown>,20,5,21,4
596,-0.45500007,-1.9,-1.4222491,0.0291,38.0,32.05263,0.0,75.0,3045.0,828.0,1.0,199.8254,50.0,78,10,<unknown>,<unknown>,19,5,20,4
597,-0.445,-1.9,-1.4316158,0.0289,38.0,32.31579,0.0,100.0,3070.0,829.0,1.0,200.93066,50.0,80,10,<unknown>,<unknown>,19,5,22,4
598,-0.12500007,-1.5,-1.6781299,0.0225,30.0,48.92,0.0,26.0,3669.0,660.0,1.0,230.01933,50.0,64,10,<unknown>,<unknown>,22,5,21,4
599,-0.27,-1.75,-1.5978777,0.0254,35.0,39.862858,0.0,33.0,3488.0,763.0,1.0,220.54958,90.0,72,10,<unknown>,<unknown>,20,5,23,4
600,-0.5,-1.75,-1.525413,0.03,35.0,35.68,0.0,72.0,3122.0,765.0,1.0,211.99873,30.0,80,10,<unknown>,<unknown>,19,5,24,4
601,-0.51500005,-1.75,-1.5026232,0.0303,35.0,34.685715,0.0,78.0,3035.0,764.0,1.0,209.30954,50.0,79,10,<unknown>,<unknown>,19,5,16,4
602,-0.52500004,-1.75,-1.5691621,0.0305,35.0,36.01143,0.0,142.0,3151.0,764.0,1.0,217.16113,30.0,79,10,<unknown>,<unknown>,18,5,17,4
603,-0.51000005,-1.75,-1.4453204,0.0302,35.0,36.685715,0.0,127.0,3210.0,764.0,1.0,202.5478,90.0,79,10,<unknown>,<unknown>,19,5,23,4
604,-0.5,-1.75,-1.5355536,0.03,35.0,35.485714,0.0,134.0,3105.0,764.0,1.0,213.19533,50.0,78,10,<unknown>,<unknown>,19,5,16,4
605,-0.495,-1.75,-1.4451282,0.0299,35.0,37.28,0.0,137.0,3262.0,764.0,1.0,202.52513,50.0,78,10,<unknown>,<unknown>,18,5,15,4
606,-0.51500005,-1.75,-1.5116814,0.0303,35.0,38.102856,0.0,145.0,3334.0,764.0,1.0,210.3784,50.0,79,10,<unknown>,<unknown>,20,5,23,4
607,-0.51000005,-1.75,-1.4661113,0.0302,35.0,39.005714,0.0,125.0,3413.0,766.0,1.0,205.00113,70.0,77,10,<unknown>,<unknown>,20,5,18,4
608,-0.5,-1.75,-1.4899837,0.03,35.0,38.834286,0.0,104.0,3398.0,764.0,1.0,207.81807,50.0,77,10,<unknown>,<unknown>,20,5,15,4
609,-0.505,-1.75,-1.5075316,0.0301,35.0,41.37143,0.0,75.0,3620.0,766.0,1.0,209.88873,90.0,77,10,<unknown>,<unknown>,21,5,26,4
610,-0.52500004,-1.75,-1.4937085,0.0305,35.0,40.56,0.0,82.0,3549.0,764.0,1.0,208.2576,90.0,77,10,<unknown>,<unknown>,22,5,23,4
611,-0.51500005,-1.75,-1.4936345,0.0303,35.0,43.622856,0.0,70.0,3817.0,764.0,1.0,208.24887,90.0,75,10,<unknown>,<unknown>,21,5,19,4
612,-0.055,-1.75,-1.7470831,0.0211,35.0,53.737144,0.0,24.0,4702.0,764.0,1.0,238.1558,30.0,61,10,<unknown>,<unknown>,27,5,34,4
613,-0.495,-1.75,-1.5428847,0.0299,35.0,44.845715,0.0,81.0,3924.0,765.0,1.0,214.0604,10.0,73,10,<unknown>,<unknown>,24,5,29,4
614,1.0,-1.75,-1.7617995,0.0137,35.0,48.08,0.0,5.0,4207.0,764.0,1.0,239.89233,30.0,3,10,<unknown>,<unknown>,27,5,27,4
615,1.0,-1.75,-1.9155165,0.0143,35.0,55.462856,0.0,6.0,4853.0,765.0,1.0,258.03094,10.0,3,10,<unknown>,<unknown>,30,5,31,4
616,-0.42500004,-1.95,-1.3915539,0.0285,39.0,31.825642,0.0,48.0,3103.0,849.0,1.0,196.20335,10.0,77,10,<unknown>,<unknown>,20,5,25,5
617,-0.44,-1.95,-1.3922017,0.0288,39.0,32.57436,0.0,49.0,3176.0,849.0,1.0,196.2798,70.0,77,10,<unknown>,<unknown>,20,5,17,5
618,-0.43000004,-1.95,-1.3858153,0.0286,39.0,31.610256,0.0,85.0,3082.0,848.0,1.0,195.5262,90.0,79,10,<unknown>,<unknown>,18,5,17,5
619,-0.435,-1.95,-1.4830362,0.0287,39.0,32.441025,0.0,65.0,3163.0,848.0,1.0,206.99826,50.0,78,10,<unknown>,<unknown>,20,5,24,5
620,-0.45,-1.95,-1.4365723,0.029,39.0,33.610256,0.0,81.0,3277.0,848.0,1.0,201.51553,70.0,78,10,<unknown>,<unknown>,20,5,17,5
621,-0.52000004,-1.6,-1.4895413,0.0304,32.0,33.066666,0.0,133.0,3224.0,849.0,1.0,207.76587,90.0,79,10,<unknown>,<unknown>,20,5,15,5
622,-0.31500003,-1.65,-1.5789633,0.0263,33.0,46.580647,0.0,35.0,3610.0,677.0,1.0,218.31767,10.0,70,10,<unknown>,<unknown>,25,5,25,4
623,1.0,-1.65,-1.8154018,0.0137,33.0,50.27879,0.0,5.0,4148.0,720.0,1.0,246.2174,30.0,3,10,<unknown>,<unknown>,27,5,26,4
624,-0.505,-2.25,-1.2025822,0.0301,45.0,30.915556,0.0,75.0,3478.0,965.0,1.0,173.90471,30.0,83,10,<unknown>,<unknown>,17,5,18,5
625,1.0,-2.55,-1.80433,0.015,51.0,44.88,0.0,10.0,5049.0,970.0,1.0,244.91093,30.0,29,10,<unknown>,<unknown>,25,5,28,5
626,-0.335,-2.55,-1.5195984,0.0267,51.0,28.886274,0.0,76.0,3683.0,1098.0,1.0,211.3126,10.0,81,10,<unknown>,<unknown>,20,6,17,5
